analysis_id	variable	contrast	level_a	level_b	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	biotype
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_314210	925.273593563676	-7.09266726780998	0.315730769577552	-22.464289043795	9.27849330908728e-112	9.07993355227281e-108	Smp_314210	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_134160	391.835028713018	-3.90028862185461	0.219063733562247	-17.8043556476971	6.53803711923192e-71	3.19906156244018e-67	Smp_134160	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_146430	2526.37279823802	-3.70672689791705	0.218153630993111	-16.9913600843715	9.51568714245234e-65	3.10401714586795e-61	Smp_146430	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_347510	282.303253575234	-3.76051590823428	0.233648188829773	-16.0947787657539	2.77561834395669e-58	6.79055027849004e-55	Smp_347510	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_103330	402.157483617196	29.0004146608444	1.8871413097972	15.3673784312214	2.70911254616254e-53	5.30227507534933e-50	Smp_103330	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_162500	261.211077826185	-5.86522915294389	0.392266745964292	-14.952144716029	1.50812740556275e-50	2.45975579847285e-47	Smp_162500	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_162770	3578.19757676458	-3.94255816912171	0.265653613768365	-14.8409732252293	7.95928010711208e-50	1.11270735897427e-46	Smp_162770	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_123810	176.326707195097	-4.03916110767416	0.278416525142131	-14.5076198534271	1.08417681403618e-47	1.32621928776975e-44	Smp_123810	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_247080	478.377903125741	-5.68082703047314	0.40134711995727	-14.1543983947809	1.75432631796387e-45	1.90753748306604e-42	Smp_247080	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_045550	5765.02002389919	-2.4534064346052	0.17457764154616	-14.0533828551951	7.34403963462463e-45	7.18687718644366e-42	Smp_045550	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_244300	382.968077552846	-5.06596113893258	0.362819906070179	-13.9627430969917	2.6310884803946e-44	2.34071198810378e-41	Smp_244300	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_320400	482.091327864385	-8.90718185205248	0.64521058287521	-13.8050771150715	2.37518211673688e-43	1.93696101619893e-40	Smp_320400	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_146240	2664.24901334504	-1.52221880776243	0.111528601369616	-13.648685530608	2.05552873720869e-42	1.54733878633264e-39	Smp_146240	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_124010	274.82769367617	-2.22002906067403	0.163625698865586	-13.5677285173751	6.22205021859791e-42	4.34921310279994e-39	Smp_124010	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_154670	393.595081090984	-7.35934658156334	0.560803231124662	-13.122867653249	2.43541780631513e-39	1.58886657683999e-36	Smp_154670	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_145020	334.414791064967	-6.78969074341444	0.524234351038221	-12.9516326619341	2.30009614517405e-38	1.40679630479208e-35	Smp_145020	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_011680	6191.54275568601	3.00059400485908	0.23384716577172	12.8314319951529	1.09324649286486e-37	6.29324128186798e-35	Smp_011680	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_139330	944.721091966117	-1.9369617309975	0.151032583832487	-12.824793709057	1.19103152549701e-37	6.45775263677297e-35	Smp_139330	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_146740	67.8367356670381	-9.94499944470459	0.775691851298549	-12.8208120635226	1.25380441547809e-37	6.45775263677297e-35	Smp_146740	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_307780	502.944541893423	-2.03655870009065	0.159477938045622	-12.7701594656186	2.40660911022506e-37	1.17755383763312e-34	Smp_307780	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_023360	9643.17109902526	1.3804296528936	0.108919103187006	12.673898448498	8.2509634573601e-37	3.84494897112981e-34	Smp_023360	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_131890	2029.08168694279	-3.41531376293863	0.271334665089582	-12.5870896806018	2.48673823050587e-36	1.10614637835138e-33	Smp_131890	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_178780	199.235420104562	-5.0742740959052	0.404482991083759	-12.5450864628679	4.22952447903934e-36	1.79957071964691e-33	Smp_178780	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_202690	4536.77319913632	3.58185909790889	0.286218639718629	12.5144159074688	6.22642033969377e-36	2.53882289351013e-33	Smp_202690	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_345790	185.853697701591	-10.4034364291125	0.840293227992441	-12.3807214940522	3.32341616365035e-35	1.30091802309929e-32	Smp_345790	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_302830	155.797704198348	-6.00619022674665	0.485967213556188	-12.3592498818898	4.34189356199161e-35	1.63422193837115e-32	Smp_302830	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_030830	10494.1009890925	1.54529818513512	0.125776822795113	12.2860329176256	1.07661056204908e-34	3.90211517044898e-32	Smp_030830	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_007330	748.332342751308	-2.66329250985181	0.216875633681076	-12.2802754032216	1.15604059933027e-34	4.04036189465928e-32	Smp_007330	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_124340	664.656905497051	-4.56611379663921	0.377305269353131	-12.1019083684348	1.03184174535309e-33	3.48193217931908e-31	Smp_124340	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_309700	86.172981661504	-7.53600106954409	0.628687833951559	-11.9868727571476	4.16327831488805e-33	1.35806138631648e-30	Smp_309700	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_169870	892.549868599308	-2.6571210929425	0.226696027211631	-11.7210748049941	9.94027698738225e-32	3.13792098704912e-29	Smp_169870	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_246820	2797.66416014754	3.19717015309799	0.273586315533897	11.6861479232205	1.50038638366253e-31	4.58836910953798e-29	Smp_246820	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_170840	178.747002437397	-8.31303850333111	0.713096165289366	-11.6576682192054	2.09706888421247e-31	6.21876245481916e-29	Smp_170840	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_000790	2494.74344552913	-1.574406444791	0.137231383153684	-11.4726413784509	1.81047234867578e-30	5.11076020438773e-28	Smp_000790	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_245970	857.622956696794	-3.1797223393798	0.277176959299216	-11.4718133405427	1.82788276265655e-30	5.11076020438773e-28	Smp_245970	protein_coding
smansoni_prjeb32839_primary	condition	condition__miracidium_mixed_vs_egg_mixed	miracidium_mixed	egg_mixed	Smp_102040	32985.4818715485	1.68083228631488	0.147433876855991	11.4005839238472	4.1532399222877e-30	1.12898905220854e-27	Smp_102040	protein_coding
