gene_id	dispersion
Smp_011570	0.0714732116857239
Smp_011640	0.0226272094451535
Smp_011660	0.0324450943110278
Smp_011680	0.0632918660691253
Smp_011700	0.0703035184606869
Smp_011710	0.0265928272452771
Smp_011720	0.144545943318804
Smp_011830	0.137745982600157
Smp_011860	0.017758869163902
Smp_011870	0.186563370156513
Smp_011960	0.0240491766607445
Smp_011980	0.0291819215935277
Smp_011990	0.0687525087748425
Smp_012000	0.121614693760128
Smp_012010	0.047382903521374
Smp_012030	0.0296101957830581
Smp_012050	0.18828969116518
Smp_012070	0.122339626226409
Smp_012110	0.1012617463112
Smp_012150	0.0276822026364585
Smp_012200	0.0397241125945308
Smp_012280	0.0246111954878255
Smp_012340	0.0147586233623249
Smp_012350	0.040369184071403
Smp_012380	0.0742184044244453
Smp_012400	0.0867032096015486
Smp_012410	0.0150542067422808
Smp_012440	0.0515865465186223
Smp_012470	0.0253757465460218
Smp_012480	0.0538223849754247
Smp_012530	0.0777865804618257
Smp_012540	0.0252230923950865
Smp_012570	0.0445212188744352
Smp_012580	0.0227874693335747
Smp_012670	0.15618390297887
Smp_012690	0.0738278956928925
Smp_012720	0.0207611964612076
Smp_012740	0.0167725919943505
Smp_012750	0.0705168315794023
Smp_012780	0.0413419628046146
Smp_012790	0.116307518791387
Smp_012800	0.188491581234605
Smp_012810	0.159226637313079
Smp_012860	0.036462532383094
Smp_012900	0.0183753617523465
Smp_012920	0.0821737134047905
Smp_012930	0.0180640752098373
Smp_012980	0.0173510361678116
Smp_013040	0.0423954919213466
Smp_013050	0.00922285705139755
Smp_013060	0.0427164110036528
Smp_013070	0.0645498419803951
Smp_013080	0.102972388664602
Smp_013150	0.127804045400727
Smp_013200	0.158002383314094
Smp_013210	0.236379284272442
Smp_013300	0.103769579606214
Smp_013360	0.0175142617533013
Smp_013370	0.0799228215290234
Smp_013440	0.042679393107927
Smp_013460	0.0559218792570078
Smp_013470	0.0957473572067221
Smp_013520	0.0200002510368132
Smp_013540	0.410085942714598
Smp_013600	0.172056068019253
Smp_013610	0.0423485267082085
Smp_013690	0.0348078913799138
Smp_013790	0.0491986718416661
Smp_013810	0.15160995129643
Smp_013815	0.0726824438109345
