gene_id	baseMean	log2FoldChange	lfcSE	statistic	pvalue	padj	contrast	design
Smp_347360	2618.39673008103	-0.15300890907388	0.0398607962604686	-3.83858134880322	0.000123747217008571	0.000294995887809587	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_154960	3662.88607966199	0.17427622616467	0.0454068880374665	3.8381010832733	0.000123989443099788	0.000295498793792031	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_171200	705.861593684675	0.225106311443155	0.058658617811367	3.83756589981452	0.000124259894046142	0.000296068696376136	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_247740	1131.13765862182	0.182903709839832	0.0476628993388785	3.83744405768111	0.000124321543718946	0.000296140935290191	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_205660	1837.93907061398	-0.260148291033824	0.0678496095819186	-3.83418994798685	0.000125978765635474	0.000300012923352608	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_064040	2739.19985358698	0.222247873720448	0.0579783749545369	3.83328911675639	0.000126441199205807	0.000301038341282943	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_341320	358.889593445483	-0.276183083858227	0.0721024760169672	-3.83042440585862	0.000127922429351925	0.00030448824030078	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_159740	761.646794317189	0.416357534708146	0.108873286314265	3.82423961656048	0.000131176294142029	0.000312154665717638	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_161580	1008.84189700662	0.235233880215824	0.0615157726241263	3.82396042805395	0.000131325001552102	0.000312429880360047	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_150360	4595.91581946391	-0.210544037320253	0.0550670286270188	-3.82341380259164	0.00013161661711618	0.000313044857821372	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_344970	486.978356924647	0.315581083722749	0.0825643987860818	3.8222416484906	0.0001322440001436	0.000314457934429511	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_155780	3686.48059892586	0.175571358630989	0.0459360429280066	3.82208277944518	0.000132329249638812	0.000314581505932105	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_062900	265.632184731279	-0.544413273297594	0.142485172550881	-3.82084159039908	0.000132997059364676	0.000316089566284867	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_340830	520.29264586569	-0.254336052013585	0.06661414713123	-3.81804861229466	0.000134511424576832	0.000319608342156916	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_151020	311.624629764299	-0.326869342932432	0.0856396849469247	-3.81679758788241	0.000135194990617862	0.000321151809831623	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_051420	1314.35188713712	-0.387537412137257	0.101560904573416	-3.81581292294532	0.000135735316796101	0.000322354325215262	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_001640	1818.24905196952	0.189916354060897	0.0497730928411713	3.81564301553312	0.000135828757553949	0.000322370452233921	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_013360	2066.7778833365	-0.287695043587351	0.0753990180739796	-3.81563382304358	0.000135833814700743	0.000322370452233921	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_123860	641.742988093477	-0.487744720341351	0.127828614682485	-3.81561453632949	0.000135844425650413	0.000322370452233921	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_178990	1177.96412878081	0.357317468609194	0.0936663674420475	3.81478943154565	0.000136299104620982	0.000323368257248373	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_021330	1262.24078553546	-0.180940784594426	0.0474435467274996	-3.81381235331523	0.000136839383547727	0.000324568595556615	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_127600	1518.70490259842	-0.173736838230524	0.0455601646264048	-3.81334965874624	0.000137095935493193	0.000325095529925154	condition__adult_pzq_vs_juvenile_pzq	~ condition
Smp_010940	15631.7169031203	-0.167477467451131	0.0439287190691514	-3.81248238054681	0.00013757803949658	0.000326156917311681	condition__adult_pzq_vs_juvenile_pzq	~ condition
