gene_id	PRJNA602528__pzq_0h	PRJNA602528__pzq_0p25h	PRJNA602528__pzq_12h	PRJNA602528__pzq_1h	PRJNA602528__pzq_24h	PRJNA602528__pzq_3h	PRJNA602528__pzq_48h	PRJNA602528__pzq_6h	PRJNA602528__pzq_96h	PRJNA602528__pzq_9h
Smp_102160	1941.4384479447726	2071.7586402637157	1233.5989061845419	1320.8077209359965	1593.9383446170552	1209.8398054491624	2418.431248369818	1183.452113727806	2130.4798167579597	1229.1025622326167
Smp_102240	2152.394113984869	2200.769077468104	2256.5666654352667	1541.9096932709533	3132.368992771156	1420.4359821451874	3285.09168849384	1623.751180387765	3388.3995646972185	1500.6928949149135
Smp_102280	1137.334550937703	1228.248175724246	782.2941959415755	878.4431956051276	845.8192745354513	829.4394613483205	1011.827793539073	764.4852934147784	1235.494239005759	711.8345705990458
Smp_102340	6466.224509623881	6337.1037999063165	4462.7017849277445	5407.227233089385	4175.824606415095	4818.892984277152	4580.087583946952	4420.71742691736	5614.796520865584	4612.928900708901
Smp_102390	19.99162926488352	30.993730005841584	22.00378274038878	28.989352815305526	19.000849334603398	30.999654620381957	15.004592012290503	25.993198967618863	1.0005352762385158	22.999072398070755
Smp_102400	633.2329182024079	906.514938189964	1414.1493690211203	1095.709057776595	1340.8045068975143	1192.753135393222	1108.4334632903644	1487.1259457681758	744.5248687557415	1276.7876112970107
Smp_102410	1148.9367414858596	1051.0337984787225	1203.697558872494	1079.118845777571	1347.837518869939	855.5079186999782	1608.8704968838026	957.294744391114	1313.532425308586	820.864309698736
Smp_102430	437.96930432594615	367.3872327052718	372.6684913448723	481.202037999215	233.40023633961914	474.88405464888086	139.26859568899008	390.82095836190797	76.17568565291671	395.8066615788645
Smp_102450	2121.5469584880534	2528.301880791819	1641.9506982164046	1550.9982565249343	2174.5923709320928	1421.4859010191237	2563.0288062374348	1588.0953507010436	3135.968689183652	1536.4642234973478
Smp_102480	1217.1682424113376	942.6731776978472	1329.0764347015524	1205.2771053692898	1511.4604311260464	1317.5499405128814	1289.0993903016958	1080.850800343265	921.1682611327223	1013.8723876402212
Smp_102490	1838.721422436218	1738.3201717442178	1626.2408352524656	1664.5573254778456	2012.9533061942361	1584.7871698190547	1846.5944108395036	1477.3113598057812	1134.6742276870677	1371.9468956248745
Smp_102510	1384.8039036125942	986.2537755035513	1211.9739153672097	1329.7082272836717	1408.7188680482598	1286.2334511420506	1086.3546220999203	1112.6086580607373	596.2183717316032	1008.2865245934044
Smp_102690	5615.740087935516	5887.669221801022	3441.0602926224246	4651.063974868616	3856.1155272515307	4170.213393668606	3640.7600183030245	4073.571424224681	3384.57379301893	4096.475260516845
Smp_102780	775.2651173258807	980.1739252761517	1343.4861041411364	927.9646494334376	1287.7709124493315	1066.8204724685113	1213.9908795157094	1112.451849831204	1180.8321664821012	1011.7001933906404
Smp_102810	762.3911758666865	688.1877356080142	661.5733844804057	767.0348290261346	633.5078810895878	824.7920855648027	638.0335218754082	713.8553237681173	444.6585442250235	661.6121232686629
Smp_102820	1821.9453053576412	1982.5143329347015	1344.4320484071816	1533.8206086953871	1440.0307324028122	1696.3088140209113	1737.5025411234667	1409.9765905831641	1167.6217898243535	1778.8340943333365
