gene_id	Intercept	condition_ovary_single_sex_vs_ovary_mixed_sex	condition_testis_mixed_sex_vs_ovary_mixed_sex	condition_testis_single_sex_vs_ovary_mixed_sex	condition_whole_female_mixed_sex_vs_ovary_mixed_sex	condition_whole_female_single_sex_vs_ovary_mixed_sex	condition_whole_male_mixed_sex_vs_ovary_mixed_sex	condition_whole_male_single_sex_vs_ovary_mixed_sex
Smp_210630	12.9454588314089	-0.121200561295101	-0.655387054950296	-0.391162225203932	-0.762549312290902	-0.311444038000791	-0.965889392135672	-0.754287860140659
Smp_210650	13.0548430146328	-2.8180148860317	-2.39210576151783	-2.25996352815659	-2.32238745344145	-3.11253950950586	-1.99051120981881	-2.16065668038615
Smp_210660	11.8602396167301	-0.292694535826644	-0.556715614240401	-0.617234189883898	-1.33395137372253	-1.9905486442987	-1.37821081900466	-1.97598404401168
Smp_210670	11.7096760859369	-0.462790452239277	-0.619406195040481	-0.7497423079921	-0.922788865903788	-0.931870516279752	-1.02231987838379	-1.28455628385044
Smp_210680	9.91004681192008	-0.462387002534638	-0.602231489872281	-0.525432327073915	-0.272067581617141	-0.432853671552002	-0.34310300782493	-0.351240404526716
Smp_210720	8.46042617703306	-0.531564474568271	-0.547677388719876	-0.389165099889975	0.0521106746318508	-0.0820579546256462	-0.317311547514883	0.0541455637293541
Smp_210740	10.2337174464047	-0.0145395959783239	0.147552821310023	0.0299088361225121	1.37691464686237	1.38410920366999	1.53254568497786	1.61269896642333
Smp_210750	9.15084867362978	-0.602768169361584	-0.580399863526947	-0.416458226955954	0.182822875587733	0.185956021642873	-0.203279683876219	0.506491181090784
Smp_210770	10.6060599798052	-0.408430806531793	0.344780158424797	0.537112168627586	0.599844325840197	0.762142826687889	0.735200618919735	0.873737939320709
Smp_210780	10.4005526897614	-0.255362865168792	0.361411907537301	0.237290364979335	1.97188660393011	1.77751842541801	1.98788643398372	2.04425807069065
Smp_210790	9.79369886316265	0.0380789203518872	-0.650732552473931	-0.405247559252801	1.40796487437072	1.41635711025631	1.49239857300608	1.66822482871612
Smp_210800	7.81893339542054	0.230018756742388	-2.25702107056319	-2.47525780662194	-2.28863974091441	-1.27994786413027	-2.89218063898455	-1.390442134495
Smp_210810	10.2621164220699	-0.280261355755009	0.314706966012275	0.0997979832779455	-0.204834493155335	-0.0732839294164571	-0.0595500465912223	-0.03064774582735
Smp_210820	10.1277928533992	0.7155403103076	0.384027315744882	0.460290107303597	0.0218751970685432	0.509255580543858	0.36579809155802	0.697251658113218
Smp_210830	8.99592689943832	-0.995871895954855	-0.813320591675926	-0.527002999324179	0.0323070922911565	-0.0386977459820607	-0.264801967354763	-0.117834048186103
Smp_210860	7.71892051728266	2.48102579204805	2.34297884232802	2.34189840834827	1.19591038953388	1.35867222331275	1.51587968854593	1.93903141908305
Smp_210890	12.6111999911239	-1.05153824262643	-1.43272720362001	-1.48861224296715	-1.38433990620114	-1.97443431619823	-1.87361571955686	-2.45669251916847
Smp_210900	9.39462932260366	0.449055988054795	1.67675800330744	1.92270143251192	1.6244582501257	1.4920773156284	1.91383648395446	2.42121813731041
