analysis_id	variable	contrast	level_a	level_b	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	biotype
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_341120	663.834915744149	0.350599347332723	0.146969495012648	2.38552461041355	0.0170547812219532	0.060360698714802	Smp_341120	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_347290	778.750406227251	0.718451504614895	0.301414435967194	2.3836001826173	0.0171442173227636	0.0606144076503838	Smp_347290	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_055420	691.203986579778	-0.42491848984289	0.178328810186159	-2.38278093931829	0.0171824156322901	0.0607255993163183	Smp_055420	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_266900	119.372863773201	0.867221342446927	0.363984919566226	2.38257492502829	0.0171920330627663	0.0607357336076841	Smp_266900	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_014620	1095.24991130209	0.894479723740449	0.375622373356589	2.38132706459232	0.0172503883164598	0.0609179725555358	Smp_014620	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_005180	5551.45491090203	0.56801589822116	0.238639923040776	2.38022159487582	0.0173022298320183	0.0610770749425268	Smp_005180	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_347990	1790.59873459801	0.651872590211146	0.27391390389171	2.3798448379198	0.0173199292174911	0.0611155776858764	Smp_347990	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_093920	2078.84081335953	0.849337479154102	0.356946045889075	2.37945619214967	0.0173382037550723	0.0611560789447828	Smp_093920	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_105950	832.189128933868	-1.06169122515472	0.446233726944277	-2.37922676178015	0.0173489997508957	0.0611701801561754	Smp_105950	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_141270	1337.38536132427	0.874476970440973	0.367769260955209	2.37778700745595	0.0174168830009983	0.0613854732639965	Smp_141270	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_177010	180.655830364986	-1.13129548373102	0.475895670090989	-2.377192218443	0.0174449947338574	0.0614600878275076	Smp_177010	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_346670	6307.89953240254	-0.425481245342119	0.178995483700546	-2.37705017213694	0.0174517142030764	0.0614600878275076	Smp_346670	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_152830	513.549030477638	-1.12167757737039	0.472434008635291	-2.3742523968809	0.0175845256563726	0.0619035844507203	Smp_152830	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_343970	1847.64472045965	-1.21392947862339	0.511434647866215	-2.37357692461411	0.0176167230474867	0.0619926765667912	Smp_343970	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_129080	4631.89638732483	-0.347843909450177	0.14656602341346	-2.37329158115259	0.0176303398862268	0.0620163402252809	Smp_129080	protein_coding
smansoni_prjeb14695_primary	condition	condition__whole_female_mixed_sex_vs_whole_female_single_sex	whole_female_mixed_sex	whole_female_single_sex	Smp_076560	1547.98409442157	0.601072755545691	0.253297722517405	2.37298918273688	0.0176447806703479	0.062018647059293	Smp_076560	protein_coding
