dataset	sample_id	run_accession	biosample	secondary_biosample	experiment_accession	technical_unit	library_name	library_layout	fastq_1_url	fastq_2_url	fastq_1_md5	fastq_2_md5	fastq_1_bytes	fastq_2_bytes	read_count	base_count	ena_first_public	ena_query_url
PRJEB32839	x_miracidia_r1	ERR11178313	SAMEA7225674	ERS4985659	ERX10611199	lane_1	NT1631284A	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/013/ERR11178313/ERR11178313_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/013/ERR11178313/ERR11178313_2.fastq.gz	c0241fbc357d3191b4060f251b523545	3fbaaa9d406b8c7eeb03da760ca288d6	311592860	344152275	24967084	2521675484	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_miracidia_r1	ERR11178403	SAMEA7225674	ERS4985659	ERX10611289	lane_2	NT1631284A	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/003/ERR11178403/ERR11178403_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/003/ERR11178403/ERR11178403_2.fastq.gz	3dc771f21d49c443564aeda8119c905b	ba4adbcaa4f72d7b953865e5a635b9e9	293533466	345701957	23597266	2383323866	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_miracidia_r2	ERR11178322	SAMEA7225677	ERS4985662	ERX10611208	lane_1	NT1631285B	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/022/ERR11178322/ERR11178322_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/022/ERR11178322/ERR11178322_2.fastq.gz	9a4cf254ca5669afc04f3f0fb0273f58	aca3352253354e530d3747f727699d90	2114024398	2451476098	183890442	18572934642	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_miracidia_r2	ERR11178412	SAMEA7225677	ERS4985662	ERX10611298	lane_2	NT1631285B	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/012/ERR11178412/ERR11178412_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/012/ERR11178412/ERR11178412_2.fastq.gz	c2106c0de78cba4c20613c7a98b09c1f	d85e9f750c0295755629d6bcf2542b95	2194723943	2559023030	182140596	18396200196	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_miracidia_r3	ERR11178330	SAMEA7225678	ERS4985663	ERX10611216	lane_1	NT1631286C	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/030/ERR11178330/ERR11178330_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/030/ERR11178330/ERR11178330_2.fastq.gz	72fd19cc08f0f12a08accdade7669172	27f281fb29986114a408214a08d28241	697975014	927902302	57697766	5827474366	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_miracidia_r3	ERR11178420	SAMEA7225678	ERS4985663	ERX10611306	lane_2	NT1631286C	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/020/ERR11178420/ERR11178420_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/020/ERR11178420/ERR11178420_2.fastq.gz	75ccdafa8083adc7c89381fd91b750ee	ce424a91467dfd1d9abd6c5665f44f0e	577456357	857883849	50160306	5066190906	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_miracidia_r4	ERR11178268	SAMEA7225681	ERS4985666	ERX10611154	lane_1	NT1631287D	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/068/ERR11178268/ERR11178268_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/068/ERR11178268/ERR11178268_2.fastq.gz	1b69a48c9a65ba0b01a55370a62c1c22	cdcdb04c15ec305cc053b6a30e75994c	784646951	864507210	64130710	6477201710	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_miracidia_r4	ERR11178358	SAMEA7225681	ERS4985666	ERX10611244	lane_2	NT1631287D	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/058/ERR11178358/ERR11178358_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/058/ERR11178358/ERR11178358_2.fastq.gz	5a14e2ef5fd5ccfeb7a89aed7259b2e2	c50a98c0f3c898faa2b91f985deebece	778919176	887252757	62508462	6313354662	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_miracidia_r5	ERR11178278	SAMEA7225682	ERS4985667	ERX10611164	lane_1	NT1631288E	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/078/ERR11178278/ERR11178278_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/078/ERR11178278/ERR11178278_2.fastq.gz	a9c2090b4e5883cd2c24883b60b55d9a	00e3863ecf792d1c83550c4a88b27c16	937307049	1038408448	76800756	7756876356	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_miracidia_r5	ERR11178368	SAMEA7225682	ERS4985667	ERX10611254	lane_2	NT1631288E	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/068/ERR11178368/ERR11178368_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/068/ERR11178368/ERR11178368_2.fastq.gz	2c5b1d20453a96040334994e8e2de14d	de682d200ec4618dc7d0d0fa0795a684	917279414	1047476750	73318998	7405218798	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_1d_sporocysts_r1	ERR11178288	SAMEA7225686	ERS4985671	ERX10611174	lane_1	NT1631289F	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/088/ERR11178288/ERR11178288_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/088/ERR11178288/ERR11178288_2.fastq.gz	d32f5a43f58bf1ab794c32a504e12928	71c6dde6cb924a222993489d3fa3b3b7	829372095	913220498	67756394	6843395794	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_1d_sporocysts_r1	ERR11178378	SAMEA7225686	ERS4985671	ERX10611264	lane_2	NT1631289F	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/078/ERR11178378/ERR11178378_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/078/ERR11178378/ERR11178378_2.fastq.gz	36b589b9efc777b23993bfefec21a8b7	4c18b7d7bb82964ebae65fbb005bbef7	804117505	922785689	64488462	6513334662	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_1d_sporocysts_r2	ERR11178297	SAMEA7225684	ERS4985669	ERX10611183	lane_1	NT1631290V	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/097/ERR11178297/ERR11178297_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/097/ERR11178297/ERR11178297_2.fastq.gz	040ef94fa9722e0212dee33444327813	c432be6e3a5390de19cbfd59d2d85eb6	920733614	993828253	74997784	7574776184	2023-03-30	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_1d_sporocysts_r2	ERR11178387	SAMEA7225684	ERS4985669	ERX10611273	lane_2	NT1631290V	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/087/ERR11178387/ERR11178387_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/087/ERR11178387/ERR11178387_2.fastq.gz	e206c12d2067ea7f1e5ad8781f475625	55f7f76a4f8cfa5949b817d06a0b09ac	877021762	1007578550	71709944	7242704344	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_1d_sporocysts_r3	ERR11178306	SAMEA7225688	ERS4985673	ERX10611192	lane_1	NT1631291W	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/006/ERR11178306/ERR11178306_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/006/ERR11178306/ERR11178306_2.fastq.gz	7296205d64dc46c45189880bbb5e82e0	070714136a88c4be7b402142ff3ec412	907874927	1022867033	73449148	7418363948	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB32839	x_1d_sporocysts_r3	ERR11178396	SAMEA7225688	ERS4985673	ERX10611282	lane_2	NT1631291W	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/096/ERR11178396/ERR11178396_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR111/096/ERR11178396/ERR11178396_2.fastq.gz	1ad1b4f5b25fbe412bad5023ac62cf4f	3d4e2a60fafb68b0d796c2028ed48246	882449635	1026384115	69962116	7066173716	2023-03-31	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB32839&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
