gene_id	PRJNA597909__adult_control_r1	PRJNA597909__adult_control_r2	PRJNA597909__adult_control_r3	PRJNA597909__adult_control_r4	PRJNA597909__adult_control_r5	PRJNA597909__adult_pzq_r1	PRJNA597909__adult_pzq_r2	PRJNA597909__adult_pzq_r3	PRJNA597909__adult_pzq_r4	PRJNA597909__adult_pzq_r5	PRJNA597909__juvenile_control_r1	PRJNA597909__juvenile_control_r2	PRJNA597909__juvenile_control_r3	PRJNA597909__juvenile_control_r4	PRJNA597909__juvenile_control_r5	PRJNA597909__juvenile_pzq_r1	PRJNA597909__juvenile_pzq_r2	PRJNA597909__juvenile_pzq_r3	PRJNA597909__juvenile_pzq_r4	PRJNA597909__juvenile_pzq_r5
Smp_000320	2190.6178556530044	2169.9220080846085	2142.8179050923063	2096.9175332280024	1919.9899230598655	1294.7118461650596	1410.7205148659611	1182.0251915706704	868.7120492362786	1095.2225607261744	2327.147146799082	2175.5795338295325	2230.849008976572	1966.449795633286	2104.7662190695805	2034.5378175853573	2070.9345793822163	1987.3662875668301	1813.9304937955715	1951.4844452077778
Smp_000340	348.29938396044963	389.5471322757407	391.92394459390056	358.72066396061547	303.82898046002737	412.8142317071838	438.6324817722163	461.58009824713525	571.3847522432196	592.3350586569268	125.9808591432696	140.0499881085794	135.03345198022748	107.02903222404898	122.05441983137361	131.06970778180136	116.12453585972153	148.12969954818846	124.04861107983788	129.02143118105087
Smp_000370	2255.5783020368817	2445.581559758528	2196.761935577223	2465.143651353066	2245.6764047986426	2371.0591913898106	2839.8527048462897	2584.676524987117	2985.553183343704	2831.606232851232	1583.775419914325	1414.4609818358474	1385.2867243074081	1526.3157364728806	1523.5888237922074	1681.6042389341985	1526.1552181125387	1802.338928819802	1740.655741362594	1586.5954757717836
Smp_000390	6298.128977895443	9861.827050316004	9310.232443010162	8910.597221726684	9452.081370674958	2759.964290682682	2849.5276559687495	2980.742035937743	3628.079434926342	4813.648840613933	47.996494571513026	6.000089087931189	2.999373501202117	37.98307256853478	4.999657912959882	2.000247278078935	16.98160240666552	1.9990162974535983	9.001565429358253	49.00801334769896
Smp_000420	16648.11711925268	24379.690524819573	24613.26879205667	20931.48460504891	21323.564633034883	5799.602122265723	5999.198434631911	5532.2774842128865	7401.90399989137	8914.94476572052	306.97247856673766	41.00683216200992	43.99979790190291	135.98007103313148	59.95226705884568	23.006850155539503	23.994359875444115	15.00084557584954	32.00959636732625	147.0357203791987
Smp_000430	34511.91343854189	52996.673797363095	55346.92114754341	46412.30157015093	50481.70988296463	11719.99123313796	11684.41213662255	10013.750268576507	14996.944890119981	18049.31058271507	311.9758077100253	35.00454255945108	35.99807479263114	164.9618694210464	57.00316817937356	33.008321871322075	50.975076068636454	11.998761993291215	26.00733547190733	160.041262672166
Smp_000470	1800.721055192952	1958.2415301477733	1767.826997872167	1741.8026157579097	1554.131648783712	1598.6856847773315	1806.6089476499862	1770.1647401539283	1945.8744136172002	2048.4422610737442	1668.8266843873366	1628.3420449408727	1681.0893069847252	1977.8943363761964	1938.3754475845544	1752.6154313456434	1628.9008592028756	1880.4573393217477	1759.5912746157983	1815.5055019645072
Smp_000480	5063.408248896399	5538.909937041727	5211.6269383601275	5100.258466282921	4818.657246255889	4350.149529164087	4832.105812562326	4627.397374462345	4888.517889083056	5159.727870690317	4389.355388119168	4171.175774475203	4278.185787321711	4797.186853737677	5217.765873395458	4592.6231320476245	4046.3475802756957	4451.08059978049	4155.726591214434	4356.326689774551
Smp_000500	21.98862442977195	27.98099330049098	33.982244963414935	42.978814606496094	41.984080540038704	29.997100189541314	22.994241380586594	22.984562280300576	27.988516373998195	32.98462266227009	12.99889039550496	4.00060361434379	9.999768642081813	11.99782457331284	7.000655968363006	7.001966506943464	6.9976693666647565	6.999956270408292	3.000880049481378	13.003230864177247
Smp_000510	886.1425356524645	872.2572458119191	737.6590783296051	799.8399846830806	659.6490116891824	669.8493194087114	699.2453894228705	678.4572170998212	778.5808559892654	779.4444613167842	1067.8833585042446	932.2111117993355	956.0716200210973	1010.9826905935334	1061.2801930531548	888.3298959106855	787.1389461894753	850.4366514504667	831.2731850799108	855.1870416304911
