dataset	sample_id	run_accession	biosample	secondary_biosample	experiment_accession	technical_unit	library_name	library_layout	fastq_1_url	fastq_2_url	fastq_1_md5	fastq_2_md5	fastq_1_bytes	fastq_2_bytes	read_count	base_count	ena_first_public	ena_query_url
PRJEB14695	whole_male_mixed_sex_r2	ERR506112	SAMEA2395949	ERS420106	ERX471469	technical_run_2	9645661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506112/ERR506112_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506112/ERR506112_2.fastq.gz	fb468eb35399edad163757bf22a90ce4	8cad25d2c05bda9bebd134e39663e067	229333490	251325044	8401176	840117600	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_male_mixed_sex_r2	ERR667066	SAMEA2395949	ERS420106	ERX622554	technical_run_3	9645661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667066/ERR667066_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667066/ERR667066_2.fastq.gz	08a58def1e9bdda245955a6d6f3093d4	1eadfb88d80c3bd255d5db0a94ce1447	348966046	388183873	11344670	1134467000	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_male_mixed_sex_r2	ERR667090	SAMEA2395949	ERS420106	ERX622578	technical_run_4	9645661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667090/ERR667090_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667090/ERR667090_2.fastq.gz	71b157c6c2b5fd09e97f2b235f17990b	8263db577abacc81f0bd68477f49792c	342397938	383257240	11328296	1132829600	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_male_mixed_sex_r2	ERR667114	SAMEA2395949	ERS420106	ERX622602	technical_run_5	9645661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667114/ERR667114_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667114/ERR667114_2.fastq.gz	a00b3453bd036f7ea88095989668b296	7b6fbb2ab7f7ce268ff67e80784278b2	342054994	383211247	11402636	1140263600	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_male_mixed_sex_r2	ERR667138	SAMEA2395949	ERS420106	ERX622626	technical_run_6	9645661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667138/ERR667138_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667138/ERR667138_2.fastq.gz	6c6b9030c487bd4c1aeddca1a5ee79ef	bdc028f8d2236d05cb5ac74313470280	334067974	373626859	11098766	1109876600	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_male_mixed_sex_r3	ERR506090	SAMEA2395950	ERS420107	ERX471447	technical_run_1	9645662	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506090/ERR506090_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506090/ERR506090_2.fastq.gz	eccf7b0494ed0df7d0528ef62f723e67	3b4b384e462c1cf17141b84336a698a3	204916146	221108341	7564860	756486000	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_male_mixed_sex_r3	ERR506114	SAMEA2395950	ERS420107	ERX471471	technical_run_2	9645662	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506114/ERR506114_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506114/ERR506114_2.fastq.gz	ab762ca3e0f6637d6f7721272395be94	412a59e11f3ed3c3553287b02ccd0f94	212474720	229748142	7811548	781154800	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_male_mixed_sex_r3	ERR667068	SAMEA2395950	ERS420107	ERX622556	technical_run_3	9645662	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667068/ERR667068_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667068/ERR667068_2.fastq.gz	e52d85d3e2d333cf768b068c9e22e883	c72ef50e65689ea00f454dc8d5e1ba95	337326827	372631959	11010746	1101074600	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_male_mixed_sex_r3	ERR667092	SAMEA2395950	ERS420107	ERX622580	technical_run_4	9645662	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667092/ERR667092_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667092/ERR667092_2.fastq.gz	0c4017ad35475988f068e1decba76344	54e4be01812db68509f23d803b3247a1	330660036	367502558	10991458	1099145800	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_male_mixed_sex_r3	ERR667116	SAMEA2395950	ERS420107	ERX622604	technical_run_5	9645662	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667116/ERR667116_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667116/ERR667116_2.fastq.gz	4eda3254276f29e9bffcbd00cd8656ad	79bb2534ef18b5aa30acb63ddb1cbd44	328509545	365145751	11001034	1100103400	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_male_mixed_sex_r3	ERR667140	SAMEA2395950	ERS420107	ERX622628	technical_run_6	9645662	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667140/ERR667140_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667140/ERR667140_2.fastq.gz	09f56d1bf1141c1513bd1eb9fffe20c9	6242b7d0cb140cad05426c3611fb48f0	321830658	357185852	10741634	1074163400	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r1	ERR506091	SAMEA2395951	ERS420108	ERX471448	technical_run_1	9645663	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506091/ERR506091_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506091/ERR506091_2.fastq.gz	b0c1a7b6ddf1891b3f86866ba1dcf62f	9d28164e9382c1e128d7978bfea2b8fe	213453387	229687134	7982800	798280000	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r1	ERR506115	SAMEA2395951	ERS420108	ERX471472	technical_run_2	9645663	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506115/ERR506115_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506115/ERR506115_2.fastq.gz	cc7df50cf6327ea62373225e65e3be4f	f5db15f0c2384d6d839c4a5257ae3b81	221667700	239103679	8262474	826247400	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r1	ERR667069	SAMEA2395951	ERS420108	ERX622557	technical_run_3	9645663	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667069/ERR667069_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667069/ERR667069_2.fastq.gz	52f52aa0e8b1b4f48389e87f676397fc	dbee5ae860ba8df17ec4e758bf65054d	358074708	393532115	11821008	1182100800	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r1	ERR667093	SAMEA2395951	ERS420108	ERX622581	technical_run_4	9645663	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667093/ERR667093_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667093/ERR667093_2.fastq.gz	312dfbbe73adb5e47387aa420fed8547	e79b841e28b1b802add8ac2362c73462	350335534	387428657	11782022	1178202200	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r1	ERR667117	SAMEA2395951	ERS420108	ERX622605	technical_run_5	9645663	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667117/ERR667117_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667117/ERR667117_2.fastq.gz	f2217da34e44f749951117cc33c8d9d8	6d72857ae12381450ac7e80f319d5bc9	347452022	384558970	11775440	1177544000	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r1	ERR667141	SAMEA2395951	ERS420108	ERX622629	technical_run_6	9645663	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667141/ERR667141_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667141/ERR667141_2.fastq.gz	78605522099151699d9aa9355e871b9d	81b185ee6d6ccd4b4a91bc357afab145	339475880	375004133	11451512	1145151200	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r2	ERR506092	SAMEA2395952	ERS420109	ERX471449	technical_run_1	9645664	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506092/ERR506092_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506092/ERR506092_2.fastq.gz	81ebc01b1f671843e01f24ab87eee899	95f3bd6d6aecaaf8b2545db74fb4d9d7	385345233	423224336	14615568	1461556800	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r2	ERR506116	SAMEA2395952	ERS420109	ERX471473	technical_run_2	9645664	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506116/ERR506116_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506116/ERR506116_2.fastq.gz	fe37e3d7f685df0722973b8dafb92729	2f4d0487f59f7f87a6881f48d1394f8e	398887119	439140602	15075008	1507500800	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r2	ERR667070	SAMEA2395952	ERS420109	ERX622558	technical_run_3	9645664	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667070/ERR667070_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667070/ERR667070_2.fastq.gz	1778c8487f6c7e8616fb3b0fc88b42aa	5fb43f476f7177f49c8d3073d5d226a8	621995612	695847901	20726224	2072622400	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r2	ERR667094	SAMEA2395952	ERS420109	ERX622582	technical_run_4	9645664	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667094/ERR667094_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667094/ERR667094_2.fastq.gz	6909d607aacfe6597f362b0f60818562	132700b51cfcd17de1e6a9a99d185120	608775578	685600340	20659412	2065941200	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r2	ERR667118	SAMEA2395952	ERS420109	ERX622606	technical_run_5	9645664	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667118/ERR667118_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667118/ERR667118_2.fastq.gz	66ed01c1d57392fff87e7ea16ea3ce48	b8790f6cb38b6c28fc74e24e4b9e2a83	605838542	683043165	20719146	2071914600	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r2	ERR667142	SAMEA2395952	ERS420109	ERX622630	technical_run_6	9645664	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667142/ERR667142_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667142/ERR667142_2.fastq.gz	e0d679eea504275a5b8d333e382a783f	efb7a684ccb18d3310c3c051c18e04b6	592224184	666436117	20174910	2017491000	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r3	ERR506093	SAMEA2395953	ERS420110	ERX471450	technical_run_1	9645665	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506093/ERR506093_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506093/ERR506093_2.fastq.gz	21b889ef293565e3357b752dd61b6db2	62cb4ff7c0486d19750353bc83a204f0	290680798	330011147	10853124	1085312400	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r3	ERR506117	SAMEA2395953	ERS420110	ERX471474	technical_run_2	9645665	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506117/ERR506117_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR506/ERR506117/ERR506117_2.fastq.gz	bee18b6aab867afc07da1543d2725e1c	bacff260a54f606e5efac0c71df726e6	300880356	341599099	11186240	1118624000	2014-05-19	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r3	ERR667071	SAMEA2395953	ERS420110	ERX622559	technical_run_3	9645665	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667071/ERR667071_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667071/ERR667071_2.fastq.gz	5213f254f777d6a76fc632743bbe5dec	a95cd7144573f71d184d31f51a86d064	451726635	512200148	14919538	1491953800	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
PRJEB14695	whole_female_single_sex_r3	ERR667095	SAMEA2395953	ERS420110	ERX622583	technical_run_4	9645665	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667095/ERR667095_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR667/ERR667095/ERR667095_2.fastq.gz	3a1f9c641a3545d13b3b6cec1437e723	f8217bd3fca9b13618502f6528add382	443026638	506065737	14895122	1489512200	2014-11-04	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=PRJEB14695&result=read_run&fields=study_accession%2Csecondary_study_accession%2Crun_accession%2Cexperiment_accession%2Csample_accession%2Csecondary_sample_accession%2Csample_alias%2Csample_title%2Csample_description%2Cexperiment_title%2Clibrary_name%2Clibrary_layout%2Clibrary_strategy%2Clibrary_source%2Clibrary_selection%2Cinstrument_platform%2Cinstrument_model%2Cfastq_ftp%2Cfastq_md5%2Cfastq_bytes%2Cread_count%2Cbase_count%2Cfirst_public&format=tsv&download=false
