gene_id	baseMean	log2FoldChange	lfcSE	statistic	pvalue	padj	contrast	design
Smp_005320	547.827175773426	-0.283666206333623	0.0561199868529672	-5.05463779021938	4.3120834632477e-07	1.72483338529908e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_330500	706.193727125341	-0.281566448789301	0.0557102216194197	-5.05412544780026	4.32367361442892e-07	1.7287378597116e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_048240	2509.70409846197	-0.275957954527521	0.0546028682458529	-5.0539094994974	4.32856777020952e-07	1.72996289911291e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_344310	55.6407350191655	0.956556441642662	0.18938782881195	5.05078096962853	4.40007376716815e-07	1.75779785491434e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_180360	694.896859139094	0.266097117418008	0.0526916667343197	5.05007971677408	4.4162573079244e-07	1.76351770487965e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_321890	1295.41719568612	-0.230485261732285	0.0456502510849482	-5.0489374374609	4.44274189274282e-07	1.77334444130934e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_350370	868.390506982961	-0.348432271304663	0.069043214491742	-5.04658240305913	4.49782952243322e-07	1.79457512224731e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_171640	2309.25908097085	0.279869500208382	0.055462552826964	5.04609842034389	4.50923190894358e-07	1.79836540098459e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_105730	202.97290401909	-0.842052234450756	0.166877575545242	-5.04592802058337	4.51325307348413e-07	1.79920995573901e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_064010	3525.43298658349	0.308698476066149	0.0611918554620353	5.04476410684544	4.54081224723428e-07	1.8094332782824e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_164400	268.884265126107	-1.72425948663605	0.341800187566094	-5.04464172156905	4.54371950230142e-07	1.80982877099675e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_125660	2382.10936588037	-0.225756903341103	0.0447559132836809	-5.04418046192388	4.55469284247897e-07	1.81343541478986e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_039810	3906.4018993334	-0.45507383869384	0.0902296970683068	-5.04350400677212	4.570831918182e-07	1.81909487539605e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_057130	3664.3487534719	0.306494568194726	0.0607735737821412	5.04322107653955	4.57759850350961e-07	1.82102108818067e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_171660	488.027551088939	0.3546247859345	0.0703229130094741	5.04280569103734	4.58755041070247e-07	1.82421230466806e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_145600	1488.52182508613	0.249940270686209	0.0495933537631123	5.03979367638807	4.66033989150922e-07	1.85237731936691e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_241500	602.378223993343	0.383960543721717	0.0762266651486523	5.03708961913711	4.72663512088492e-07	1.87793842633898e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_133170	254.92774227401	-0.489758684505023	0.097241641061337	-5.03651192184322	4.74091595513233e-07	1.88282090789541e-06	condition__adult_pzq_vs_adult_control	~ condition
Smp_025750	1152.7932053787	0.28903433001138	0.0574002531829777	5.03541907890216	4.76804523964319e-07	1.8927998154182e-06	condition__adult_pzq_vs_adult_control	~ condition
