gene_id	PRJNA597909__adult_control_r1	PRJNA597909__adult_control_r2	PRJNA597909__adult_control_r3	PRJNA597909__adult_control_r4	PRJNA597909__adult_control_r5	PRJNA597909__adult_pzq_r1	PRJNA597909__adult_pzq_r2	PRJNA597909__adult_pzq_r3	PRJNA597909__adult_pzq_r4	PRJNA597909__adult_pzq_r5	PRJNA597909__juvenile_control_r1	PRJNA597909__juvenile_control_r2	PRJNA597909__juvenile_control_r3	PRJNA597909__juvenile_control_r4	PRJNA597909__juvenile_control_r5	PRJNA597909__juvenile_pzq_r1	PRJNA597909__juvenile_pzq_r2	PRJNA597909__juvenile_pzq_r3	PRJNA597909__juvenile_pzq_r4	PRJNA597909__juvenile_pzq_r5
Smp_093100	165.186969	143.018954	147.144931	152.649899	149.775032	168.4736	166.760933	160.523056	155.736877	158.4166	203.092214	200.850542	188.308634	185.09225	183.259742	212.752481	204.555417	208.217534	202.440697	218.972119
Smp_093210	1.348641	1.169022	1.634988	1.213604	1.383938	1.620313	1.280412	1.130677	1.17063	1.047183	1.243443	1.597877	1.584763	1.714862	1.746297	1.825534	1.858108	1.694299	1.698905	1.420962
Smp_093220	28.757635	24.467209	28.457167	27.168602	24.893322	24.540438	24.619319	24.467999	22.375887	23.472348	40.400209	39.785821	42.734332	36.625019	35.179073	37.710079	35.805373	33.259366	31.234525	32.069893
Smp_093230	124.072484	121.616947	119.58194	119.868543	117.070571	142.828411	145.28872	149.316872	131.199239	135.748375	130.636198	138.342425	126.793382	131.586412	141.762671	149.30502	143.184491	166.975392	158.616356	150.040684
Smp_093280	94.362057	91.463364	94.361974	92.398627	87.029745	93.246467	95.156624	96.429021	90.584241	93.896515	96.469796	93.50356	87.917509	112.312068	104.397241	103.822082	110.705311	108.302386	101.712675	104.827517
Smp_093310	141.367724	143.030634	137.654068	139.102249	141.068215	162.096605	170.742064	172.035818	170.857514	157.817737	145.193547	144.753997	140.689581	157.278339	157.991907	175.338234	161.628668	182.808009	187.293791	161.897606
Smp_093320	419.858217	422.75084	374.915071	432.352429	479.432614	413.209029	427.353673	427.451921	438.751313	434.069614	462.413589	419.401683	422.464238	510.691941	476.311929	477.293366	413.680191	500.364611	504.499822	459.097813
Smp_093430	19.40942	15.781757	17.780337	17.106662	16.942891	22.196897	20.739349	20.808247	19.899353	19.813496	19.743514	21.626888	23.830048	23.212947	22.324172	22.171793	26.25572	22.682156	19.903127	21.092313
Smp_093440	1112.074822	1145.155126	1104.152841	1146.570248	1192.643146	1018.087621	1027.808523	1040.68216	1046.821131	1085.688105	1198.837488	1190.395024	1157.199128	1231.447911	1234.837024	1195.09388	1019.868713	1087.574923	1182.592102	1171.124515
Smp_093450	37.061388	43.48045	38.971684	40.123925	36.692618	30.605605	30.915454	33.164007	33.346016	31.944433	31.854826	30.962454	33.523679	42.140433	41.044099	42.012584	37.614591	39.468598	38.548643	36.423144
Smp_093540	12.595404	11.019057	11.783968	12.275812	12.054393	14.075304	13.090378	13.010363	12.495807	12.007502	21.104461	22.154425	22.067088	19.403667	20.825454	22.9041	21.306392	23.135433	23.32638	20.772521
Smp_093580	27.579211	28.359725	24.951725	29.08462	26.96956	32.178084	32.618722	31.415309	27.941705	28.964613	28.440349	33.029715	29.17296	33.508924	34.915832	36.99253	32.868949	39.074525	36.443823	35.959457
Smp_093620	30.158433	27.114708	27.154435	27.433359	24.307321	22.747488	22.712218	23.600484	17.607104	18.144738	42.058442	42.94859	38.685028	35.922208	37.447637	37.986567	31.096474	38.169367	36.682995	36.40632
Smp_093630	88.067636	82.889796	83.951751	83.825589	82.202039	93.708848	89.951582	96.433853	93.863045	96.760541	82.717409	86.528065	80.431285	77.196438	80.201643	85.022873	79.903599	84.032448	82.003641	78.52958
Smp_093690	66.040998	70.298878	61.415483	65.023441	61.597461	75.00195	84.441884	84.187233	82.971186	79.72317	91.040234	98.841482	92.849321	95.445054	100.276316	109.68318	98.099157	110.508008	107.946405	103.130831
Smp_093700	158.747328	145.074602	154.162907	150.459331	147.411129	167.544698	175.692406	179.385255	181.47333	178.169202	172.985812	167.227219	168.493301	158.387162	156.196545	192.886975	186.810339	198.317834	202.145758	189.683455
Smp_093710	10.157935	8.879516	8.784941	7.513045	7.963956	13.777323	15.125114	20.177707	16.124176	16.232929	7.829147	7.615446	9.464358	9.211866	8.145921	7.005435	7.640964	6.565557	5.914914	6.00128
Smp_093720	7.097492	4.3253	4.445984	5.207854	4.689031	8.332115	8.68094	7.730478	8.102388	6.899609	7.446556	7.29281	5.587294	5.223139	5.102675	7.062442	7.210718	6.826517	5.830654	5.678819
Smp_093740	119.916908	105.019833	106.442229	111.737984	105.010255	144.52883	149.83656	162.166264	154.420378	156.2064	143.319447	156.847719	147.146418	147.251247	148.663958	161.257388	161.215388	177.19973	175.310245	161.118589
Smp_093750	176.371258	186.07772	164.672532	171.648462	174.141961	195.153248	188.216215	200.912303	211.653318	199.207626	216.951677	213.151712	209.243919	229.336756	223.456755	236.215651	222.552342	226.512469	243.55616	222.552648
Smp_093780	15.000924	16.483048	15.164179	16.395379	15.648173	12.785541	14.203562	7.698299	9.403451	11.895126	16.36142	16.948887	17.096161	21.038556	19.977591	20.82882	26.991603	25.959787	25.478319	10.358978
Smp_093790	4.12696	6.434984	7.021777	4.222153	4.673672	0.819516	0.825843	0.504183	0.958379	1.703934	0.229021	0	0.082824	0.162195	0	0.082071	0.091698	0.082204	0	0
Smp_093800	18.769761	20.862594	19.304389	18.121108	16.311054	27.281626	22.606532	21.816195	28.208588	27.517312	39.955661	41.954532	35.698366	30.781363	29.210385	31.030825	30.766023	30.447396	29.335033	34.26355
Smp_093820	190.845641	196.305163	177.808389	196.628875	182.222195	184.999414	181.244705	201.317379	197.118835	202.458831	317.853051	333.722018	308.801892	281.555186	296.402435	268.459329	237.325556	260.185243	272.326428	294.037062
Smp_093830	0.382114	0.235922	0.186057	0	0.197445	0.221031	0.065307	0.21631	0.131409	0.240967	0.611377	0	0.165825	0.324738	0.076425	0.164318	0.183591	0.164583	0.081926	0.503565
Smp_093840	229.045254	219.664088	219.550578	223.401065	225.230038	259.890469	260.342452	277.689337	263.965449	272.85838	299.703479	312.691184	296.63811	258.206522	266.2348	291.037731	287.419173	289.948812	300.184391	300.125162
Smp_093850	23.717061	23.001141	22.24355	23.965217	23.972491	27.212126	27.152519	27.623125	29.880256	29.604879	26.291914	30.097212	29.445039	25.994303	26.71976	30.388415	29.720877	29.81027	31.153494	29.302289
Smp_093920	26.073109	23.337279	23.978952	24.518814	21.982531	36.51029	38.220991	39.894055	38.820392	35.850355	37.257839	39.977365	39.343297	36.962197	38.24859	39.825621	44.458458	43.20164	40.448067	42.074464
Smp_093930	34.503822	29.551754	33.007592	32.410169	31.186561	40.888674	42.01404	43.304115	37.117551	38.56794	52.262747	58.963108	56.821593	57.117293	55.377031	59.348668	59.034017	62.01448	56.817906	53.587747
Smp_093950	71.076985	64.591867	64.855379	63.935269	63.404852	89.279419	94.127095	100.361651	96.94881	93.372893	85.079033	89.351187	88.973527	95.527803	95.872852	92.042439	86.415259	90.404481	93.200226	96.135622
Smp_093980	0.441539	0.759417	0.491414	0.432943	0.52149	1.313512	1.29365	0.928386	0.780918	1.909308	24.978362	29.796992	39.726128	23.077473	20.134838	19.307575	32.367565	19.23547	14.200177	24.0233
Smp_094020	71.861288	73.065097	67.358466	72.273802	68.487052	80.596911	83.021674	89.123752	87.734073	87.307073	81.932273	82.861526	76.46717	92.017746	90.836001	92.503676	82.914905	90.684914	94.806658	88.618896
Smp_094050	56.327542	60.524244	58.069321	57.998869	54.418476	51.546406	52.183359	51.701615	56.544028	52.442913	53.331652	53.226631	57.533192	67.095349	65.447375	64.604103	60.857349	57.719078	58.723087	57.043544
Smp_094060	60.408724	63.763011	62.703638	60.171695	56.619241	72.852736	74.905074	80.066048	87.265011	86.689432	52.717029	48.204167	54.700525	64.79826	60.161872	64.866682	65.721336	65.765967	62.637674	59.03452
Smp_094140	28.498433	31.048117	30.943897	31.356656	29.057856	23.244032	25.231367	25.872618	23.329008	21.955385	30.357815	31.282259	30.685658	34.917259	35.877923	33.664006	26.248895	27.363935	29.660753	32.719354
Smp_094190	26.471422	21.263688	25.806401	20.646709	23.061204	35.133279	37.262785	37.143402	39.007001	37.268862	45.765785	44.211579	44.943082	40.648129	40.282081	55.419474	60.624077	59.107868	53.699553	59.593337
Smp_094250	4.859623	7.408107	4.567767	5.77872	5.916474	0.640902	0.289454	0.238519	1.451566	0.60844	17.096565	17.136736	15.658522	13.884694	15.022437	16.531568	8.068612	10.321389	9.53351	11.940456
Smp_094320	33.72048	32.4023	33.57262	34.312998	31.528682	38.047582	42.397461	42.714667	43.475585	45.102307	32.546202	35.275976	37.136368	43.662073	42.330576	40.306993	41.556833	43.391484	39.806553	41.439573
Smp_094330	11.195201	9.586292	11.078761	10.029396	10.105027	16.495125	14.406731	16.059769	16.197544	16.681773	10.989637	12.760268	13.484711	13.953473	14.245074	15.750273	18.196302	17.647991	15.095098	15.841903
Smp_094340	127.353255	113.639273	112.628988	118.619907	111.11941	144.557237	144.711451	148.61976	132.553207	131.51064	144.64109	152.365589	148.234865	153.985636	152.785917	172.131399	162.106054	183.693183	181.62392	161.175804
Smp_094360	20.887786	19.00416	20.254803	19.596302	19.759331	26.363633	27.291034	29.024459	26.962762	27.02709	31.37747	34.869928	33.401462	35.488735	36.168313	38.478207	34.707862	38.208506	36.848991	36.384569
Smp_094380	10.366734	10.00952	9.656999	10.271421	8.823271	13.000189	12.738034	13.69184	13.49183	11.50273	11.905548	12.323683	13.91271	13.827745	12.452688	13.585083	15.263681	14.337361	12.40112	13.513012
Smp_094390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123018	0	0
Smp_094420	215.519913	209.772471	209.63298700000001	211.913033	204.667265	226.265875	217.154385	238.625353	210.179974	211.590065	265.320601	265.750556	260.026818	265.957164	264.078784	262.031498	255.317762	259.18046	251.738236	251.255
Smp_094470	126.196662	114.413329	109.460118	109.501688	112.119155	129.606268	124.095288	126.76682	108.879264	114.577455	106.646144	100.494076	110.801636	111.300089	104.440738	110.239106	131.186939	128.83702	122.675938	109.807042
Smp_094480	194.334927	175.223193	157.582705	168.164847	160.547551	168.252129	173.658059	164.365169	150.253496	148.548126	200.682909	199.416246	202.906989	229.023161	225.056835	220.774876	228.25239	235.409043	230.677854	197.679108
Smp_094560	1.313493	0.873276	1.935652	1.287983	1.566406	2.961227	2.728075	2.059177	2.51848	2.994159	0.970118	0.743269	1.403606	1.417438	0.889507	1.91239	2.089459	1.524201	1.603464	1.553683
Smp_094630	67.842424	66.081116	63.336858	67.060844	63.035729	66.819831	74.906989	75.282813	73.125404	69.028766	67.292448	71.644502	64.994443	73.957025	77.063931	85.020388	75.925409	76.63001	77.93151	78.141949
Smp_094640	32.385333	29.526423	32.627626	30.903252	28.769244	42.551181	45.831249	44.374897	48.690886	47.148798	30.353666	30.130783	35.710038	39.954782	35.867957	37.661847	42.490923	38.082483	36.657488	34.962093
Smp_094760	67.704024	60.963194	59.599725	61.37916	57.467791	77.187834	81.247628	85.234668	87.006717	88.26064	81.204028	85.708623	80.913381	87.454786	82.432343	90.226243	85.257457	88.946678	89.353988	83.305252
Smp_094770	24.42157	22.869689	22.118452	22.049696	21.292218	30.259114	32.913058	31.132518	28.242579	28.28306	38.208341	41.95398	41.256023	36.724914	37.932532	41.898481	38.298765	42.282148	40.10037	40.62408
Smp_094810	108.391023	98.578253	95.565708	96.785195	99.101389	125.851149	128.851986	129.174959	128.784718	123.368205	130.622763	121.273445	120.532267	130.318717	135.372176	146.686977	138.639682	151.364184	154.130304	154.16808
Smp_094820	187.78201	174.352516	179.535666	168.433714	163.172593	200.498769	205.711064	216.930475	194.645811	189.760962	170.972884	177.20595	169.122431	204.671655	194.643622	196.126025	212.766923	237.967855	233.984908	199.968411
Smp_094870	22.141471	22.244887	19.886089	20.485913	22.273392	26.204394	27.425758	28.886164	24.202446	27.246349	22.477527	21.838258	22.529072	24.912632	23.054879	26.438856	33.046489	28.953942	24.818876	24.810432
Smp_094880	188.239657	174.924947	166.78643	175.269864	165.267206	231.328149	211.746442	224.421622	207.164269	208.023774	300.389709	298.885883	289.148037	267.924628	275.615976	266.095159	271.123361	265.375325	250.420846	291.170058
Smp_09489	11.880664	10.127411	11.307632	10.564759	10.248566	12.355868000000001	11.124801	12.355827	12.461974000000001	10.486083	15.802629	17.068545	18.335398	18.14261	15.976319	17.562976	17.008967	16.263664	14.160254	16.39715
Smp_094920	95.399946	89.410933	87.427333	94.881144	87.880723	109.45576	121.915776	118.879946	126.981389	114.520626	69.507621	72.966822	66.052603	71.954343	72.568259	71.084577	71.269402	79.425385	82.523034	73.766251
Smp_094930	1.011754	0.67265	1.086736	0.610533	0.616706	7.893367	6.703918	10.192607	18.035744	11.092547	1.837093	1.953475	1.385369	1.025769	0.965562	4.151748	4.455213	6.408135	5.975668	5.744716
Smp_094950	48.102303	47.741575	46.793008	49.498645	45.265767	49.701988	52.077739	54.10919	49.285322	50.841325	59.468558	63.967981	65.939887	61.473392	61.200569	65.675993	67.571466	67.071424	64.640041	65.057891
Smp_094980	4.759445	0.707586	1.274441	0	13.315502	4.426492	0	6.484485	13.586884	6.145169	11.235975	19.514186	6.758054	7.013412	0	29.49836	12.505031	23.097166	8.932708	20.828278
Smp_095010	69.155637	66.108494	62.791315	64.129009	66.457331	83.563691	79.676725	83.585184	86.2747	81.724143	75.161377	81.603093	77.116017	69.386901	75.177626	83.785063	89.938619	82.950782	80.325377	76.056097
Smp_095130	21.50478	18.79184	18.080274	19.984885	17.85048	21.819525	22.003981	21.498733	26.32422	22.380372	27.256843	26.454253	24.739962	31.163356	30.371746	29.41359	25.284682	25.732422	27.499387	27.944414
Smp_095140	33.827057	33.687454	29.07249	33.109511	30.794391	35.445177	36.265763	38.633527	38.976742	37.991674	34.264819	32.060235	29.925865	40.40427	40.594453	41.576374	44.749414	43.482978	40.163057	40.206212
Smp_095150	147.290701	148.066503	128.210486	142.891824	131.584662	162.336782	151.984768	169.963427	178.192343	172.423817	232.051457	240.556114	223.378268	209.859192	211.163769	227.817712	212.488065	226.871675	224.814706	222.511421
Smp_095190	23.244785	22.917308	21.534725	22.521205	21.919356	28.191519	27.865945	25.321467	24.94933	26.008302	23.428998	24.933265	25.973908	25.031896	26.560263	22.021871	30.394688	26.638995	22.364458	22.35318
Smp_095290	1.278437	1.642908	1.702952	1.765305	1.483153	1.81105	1.687845	1.506593	2.152966	1.406447	2.192045	2.3711	2.242837	2.995037	2.537321	2.256089	3.388712	2.395678	2.048026	1.822668
Smp_095350	12.834327	13.721348	17.312441	14.882619	12.407342	18.559401	16.448997	17.469809	17.515333	16.863611	0.216333	0.140396	0.093899	0.229875	0.086554	0.23261	0.624108	0.046612	0.139161	0.285093
Smp_095360	9060.58908	8177.559313	7831.953414	8095.037371	8369.883154	5765.014607	5573.370554	5497.674149	6324.676769	5836.314712	8664.666595	8124.692205	8002.160375	7509.312378	7433.802135	5195.357888	5010.994859	5199.087961	5549.190894	5692.81376
Smp_095400	594.291543	1405.157335	2961.89898	1208.945891	3070.625851	2798.701696	1217.352048	360.935511	1027.801009	921.46174799999994	211.106274	235.477553	187.758591	178.529275	474.46837	238.011551	2156.130562	423.947104	221.45989	275.512482
Smp_095410	71.70723	68.314559	67.580402	66.452861	63.616781	74.810055	73.248242	72.196384	73.087235	75.550558	66.249952	67.167611	68.370335	75.916884	76.683765	77.088296	85.23488	85.302429	80.68793	77.940279
Smp_095470	74.839632	65.807764	67.723364	69.467638	62.835928	70.567823	75.614891	73.150456	81.350233	80.662337	63.24094	64.413624	63.346042	63.708364	64.899988	67.278214	70.698147	68.558106	72.812238	71.104792
Smp_095480	0.020268	0	0.019746	0	0.020949	0.070346	0.020781	0	0	0.019168	0.048655	0	0	0	0	0.02616	0	0	0	0
Smp_095520	1751.654395	1551.188144	1545.618006	1438.820954	1325.641775	761.331289	965.600588	854.34839	616.767673	621.051982	1469.701268	1350.533396	1642.232263	1937.991462	1645.98448	771.396937	799.538044	638.190998	708.042852	880.80239
Smp_095580	39.942748	37.086962	36.821395	36.517228	32.14746	32.548497	30.109357	31.677037	26.249902	27.705986	31.159877	31.255133	31.823777	29.54265	29.616542	34.726607	35.061566	32.919422	31.055926	31.596216
Smp_095630	273.986571	231.452012	244.964139	238.547422	217.347176	204.160913	181.629619	171.624468	152.041813	170.210235	249.61675	256.292251	259.59554	270.101255	263.364303	311.677876	332.853481	267.32943	242.708852	275.14965
Smp_095650	215.337679	230.548142	227.375339	239.535312	231.441111	257.675681	268.456349	267.485394	273.480699	280.951561	199.417884	205.405339	193.513707	165.441461	170.797028	199.275811	180.294702	201.112945	214.204127	204.57439
Smp_095670	188.060237	177.866581	178.917662	175.649206	164.039613	206.883274	219.981799	222.701926	210.140848	211.867771	203.643345	214.493763	200.393859	209.722905	221.324405	218.415527	223.469218	234.269361	235.219518	231.148376
Smp_095680	6.509589	5.820225	7.07704	6.533649	7.164894	8.270456	7.403177	7.330889	7.103348	7.191041	9.84701	11.490399	11.342903	9.930339	11.796762	12.714504	11.496612	12.080181	11.743475	12.431969
Smp_095810	14.946207	14.906449	15.057712	16.169383	13.888231	15.210463	14.547994	13.995182	13.484235	14.221359	8.712318	8.976679	9.901005	10.779428	10.544673	9.540455	12.924324	9.363746	8.526178	8.659387
Smp_095910	153.453452	157.051715	153.857427	158.361319	153.757565	157.745138	158.944448	168.885256	155.65988	161.038297	159.495592	169.485266	161.504517	166.769244	168.59097	191.611772	184.82295	197.53096	196.0777	184.965548
Smp_095920	31.397898	34.327333	32.611852	33.136313	32.539854	32.654194	32.349461	35.41414	38.02209	36.067097	32.16047	29.520821	28.403658	35.192019	37.75667	40.973449	36.934771	37.228374	40.297956	35.379063
Smp_095980	3526.898603	4986.334591	4826.363613	4789.195405	5340.86007	1987.871299	1813.313147	1815.554352	2700.568564	2434.82939	48.739489	8.043041	9.220777	28.048218	7.892171	2.610622	8.739055	2.939519	7.973129	34.177049
Smp_096000	2.142125	1.87043	1.889862	1.743755	2.13306	2.552439	2.141717	2.224283	2.235425	1.946588	1.689529	2.577649	2.563469	2.368678	2.335368	2.770631	2.555518	2.443033	2.220206	2.42019
Smp_096010	59.801975999999996	58.909153999999994	54.758606	56.010463	54.511424	72.88099	74.452934	77.115562	82.632348	77.60697200000001	67.972207	65.27579800000001	63.150013	67.740504	68.463217	81.28422400000001	68.62497499999999	77.702356	79.076191	72.71450700000001
Smp_096020	157.265672	146.821337	148.064683	144.7059	140.546689	191.498755	188.828074	201.675145	184.602219	192.045817	170.540097	179.632703	179.825946	177.68702	168.343934	219.907899	218.795755	219.851041	207.204483	192.681626
Smp_096050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_096160	18.463708	17.328998	15.746216	17.040761	13.945637	24.821324	22.277178	27.542702	25.655437	24.941994	26.040778	29.80568	32.508785	31.140962	31.999151	31.58886	40.289704	35.208003	32.461098	32.619406
Smp_096200	156.648535	141.228258	141.671463	151.234124	140.269999	163.803662	164.848197	174.757007	159.76826	155.390909	175.472551	178.005674	170.389969	174.836964	178.994183	180.566217	184.763472	187.768372	178.864225	187.063916
Smp_096210	42.309581	43.337299	40.325082	39.424408	39.50191	41.882688	40.350529	44.910365	36.224662	37.814417	37.533929	38.658652	36.378612	43.289039	43.406315	44.217668	47.579002	50.408661	46.690959	46.009972
Smp_096240	16.713694	16.417173	17.593506	17.548137	15.816285	25.115564	26.227378	28.145044	27.453619	28.438581	33.16399	38.175856	37.101008	31.881755	33.031198	32.115494	30.128273	32.006347	31.020904	30.731296
Smp_096270	17.803038	18.940722	18.225284	19.565379	17.69216	21.084092	24.233343	24.410385	25.111777	22.52587	13.281352	13.704286	15.856877	19.16691	18.609279	19.708682	21.539801	20.069523	19.333467	19.36209
Smp_096290	606.777755	620.081219	622.802062	694.84945	731.376771	598.597704	604.810873	597.434129	589.054465	593.683834	476.109519	460.628455	444.56236	484.649071	458.059647	533.791416	479.457829	502.7577	522.306326	490.236897
Smp_096310	29.891374	27.291611	28.88835	30.161079	29.517878	35.334173	36.006119	35.31631	32.834373	34.440398	44.858491	48.951215	46.935978	48.46011	46.076364	48.220246	48.551256	52.711971	47.854944	50.619168
Smp_096320	20.885746	19.781343	20.452673	21.837873	21.051542	25.815489	25.469001	28.362658	26.437715	27.319558	30.473318	28.670393	29.976995	30.236373	29.176973	31.339496	29.992033	31.192421	31.007118	31.710633
Smp_096360	7.605019	8.310997	8.041612	7.864822	7.551316	10.212021	9.563059	9.376197	9.863927	9.618216	7.90745	8.816992	8.962843	10.110508	9.71861	9.946234	9.791287	10.145777	9.451574	9.297429
Smp_096390	34.887767	28.571429	30.120355	23.897592	30.914042	34.414681	29.503824	27.594527	27.062678	30.169245	116.404772	132.681583	125.342983	55.029231	47.377348	62.104004	63.163253	52.480828	43.045218	66.953011
Smp_096410	86.537956	78.691752	72.007852	81.532595	70.444397	95.713178	93.746048	80.889122	60.42279	61.087153	72.889129	69.4879	88.81695	85.608925	76.850142	77.52283	92.621686	69.151251	67.527889	65.142363
Smp_096450	74.347522	69.67432	65.913215	70.107413	64.831457	82.795116	85.103855	88.73349	90.495917	84.491978	99.056043	96.019943	94.751536	107.803293	108.222636	118.152957	111.373874	119.636639	116.473969	112.666194
Smp_096480	9.718594	10.653516	9.90189	9.698205	8.944418	6.912912	5.915527	6.298952	5.633866	5.066721	24.97687	25.634432	27.550296	19.752232	21.808844	20.430356	20.413016	15.763401	17.368858	17.471651
Smp_096520	12.838873	12.551642	10.608003	10.811123	11.556919	11.542584	11.079428	10.742297	10.21221	9.115881	17.441771	18.865405	19.024196	17.188856	19.246879	21.960521	21.888681	19.519964	16.955489	18.906446
Smp_096640	23.324072	21.313081	22.540074	22.455528	20.150706	26.176244	27.112851	28.290078	29.311343	27.33573	34.336142	34.463539	33.188748	31.504145	32.767131	30.318588	29.52393	31.062615	27.917669	30.494243
Smp_096720	33.979674	32.289171	30.565543	30.706184	31.238614	28.042401	29.548731	29.523754	24.986384	24.935451	33.400483	33.536183	34.313063	36.631106	38.418549	33.168811	30.94385	32.666125	33.839899	36.813979
Smp_096750	985.020889	1060.480749	941.843931	996.104869	1051.297728	883.116039	879.448334	931.547677	926.742537	1048.673492	953.705545	945.451751	873.941831	1034.825416	981.580622	938.821728	884.67316	1036.362654	1032.281416	918.613569
Smp_096760	1372.974377	1253.914907	1228.029152	1266.858853	1238.974287	1138.537658	1202.539647	1207.509052	1113.687416	1099.968694	1784.769902	1796.770564	1715.890489	1577.424437	1583.241746	1458.52367	1354.375634	1347.514317	1336.201106	1494.941816
Smp_096780	54.390859	52.621921	58.203224	55.293802	55.750164	66.244954	66.254843	65.948796	69.702824	69.33504	53.975005	56.399552	54.128199	46.599421	47.149022	57.917315	62.472867	66.428406	63.059477	60.221072
Smp_096790	5635.323737	4824.504987	5026.182105	4836.190821	5068.444584	5315.412452	4970.729757	4209.211494	4038.643741	4400.786125	5050.203755	4877.342839	5456.18224	5862.203183	5481.388923	6642.29074	7301.417449	6586.733802	6004.920144	7264.395235
Smp_096900	36.974715	40.248267	40.109537	36.95139	35.679302	34.621473	33.075164	35.506689	39.100117	36.205502	19.856557	18.518207	22.263625	34.038481	30.047915	25.668873	28.375229	27.807575	24.504123	22.882399
Smp_096910	18.622275	18.318751	18.440619	17.592003	17.535758	17.446141	16.377785	17.986851	15.965519	16.465422	20.854589	22.740953	24.247234	22.595145	22.220324	21.517721	24.144321	21.004112	19.043293	21.464405
Smp_096920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_097020	50.899969	44.1854	48.45345	49.017288	42.323811	58.854147	57.595718	61.663021	57.348383	58.682667	48.014935	52.746328	50.412528	54.689198	55.997517	60.202714	71.711558	74.314594	71.477265	69.360555
Smp_097180	20.290535	18.551531	22.187051	18.157269	19.498704	31.070817	25.379013	29.561013	32.510403000000004	30.418090000000003	13.325421	15.100075	16.368109	16.517223	14.959124	17.713578	21.20252	19.860649	17.115329	15.087693999999999
Smp_097210	20.547679	19.347062	19.88706	21.028765	18.481438	23.639354	24.093987	23.922666	26.374744	27.031847	21.305015	22.98566	22.215494	23.190458	24.878587	26.735961	25.89471	25.962214	25.245911	26.396714
Smp_097240	74.120594	77.750936	73.090412	75.631269	73.797811	79.282118	79.081097	82.211366	77.912263	73.57154	114.348034	116.116592	114.777786	96.404536	95.998477	105.218676	93.021551	102.358347	97.978569	101.941282
Smp_097280	42.822475	41.126582	39.213708	38.880245	38.370838	43.406855	40.596648	42.606987	43.806989	42.704219	49.797363	47.617918	49.071062	47.977378	51.95263	54.043592	54.258526	48.204991	51.223906	48.120172
Smp_097320	10.452434	9.082199	10.302367	10.476152	10.805782	15.194488	15.35073	15.306686	13.688971	13.05097	14.700154	16.958068	15.156936	14.328881	15.163784	16.965122	16.541227	19.251341	20.122361	17.424777
Smp_097370	22.75258	25.231611	21.741431	21.594408	20.477103	28.411617	25.026121	26.390931	26.320729	26.417221	24.623402	22.218461	25.222797	24.245434	24.486109	25.45326	26.967676	24.170019	22.729484	24.476221
Smp_097380	1307.038355	1304.752693	1113.449937	1208.30031	1169.896455	1036.827218	1147.482748	1126.096466	1079.599583	1060.05099	925.791818	889.823112	861.324691	1354.269822	1339.037488	1158.243697	1033.766129	1078.794939	1217.838024	1113.477235
Smp_097460	5.003955	4.490128	7.223782	6.468351	8.510276	9.998895	7.717837	6.202632	7.223124	6.843483	10.307942	14.047294	11.777603	9.242673	11.462614	14.223664	12.431222	12.773116	12.774502	12.449525
Smp_097490	91.884624	99.554597	95.869594	90.802828	99.681101	119.538847	122.633188	132.368093	113.423952	119.250547	140.557012	135.506317	159.71972	152.593729	146.196407	197.997093	170.661634	195.206578	189.44746	177.022772
Smp_097500	18.337819	19.509057	20.649115	20.099582	17.906308	23.682708	24.799889	24.328693	22.723805	24.235857	16.107341	16.478712	16.866968	17.997734	17.848713	15.739087	17.598194	18.061294	16.515068	17.26096
Smp_097560	32.621882	28.726048	30.057118	29.8368	27.903059	32.769192	33.3626	35.166993	34.822851	34.658397	23.778952	24.127202	24.097905	31.445734	28.763568	28.061348	35.037155	31.190607	29.979764	28.985936
Smp_097590	28.671612	30.186427	30.697113	28.970219	27.963438	30.27473	26.454984	28.980983	24.328568	26.101118	25.742848	23.852003	25.330644	30.263004	28.809647	29.200611	29.490268	29.174224	26.23191	27.601982
Smp_097620	113.459079	105.591838	96.071276	99.503656	96.559304	100.111377	98.946517	92.879822	85.577638	90.324967	155.36425	155.081544	165.245996	151.568977	147.184236	130.323402	149.74049	135.350805	131.077138	139.027479
Smp_097660	445.960462	465.796146	441.877178	452.910316	441.018251	451.48477	439.448516	460.122855	430.997328	442.075527	379.234964	394.063716	374.300601	442.538515	442.36908	444.404357	424.554355	448.673592	448.894738	419.740649
Smp_097700	6.096951	5.460352	5.954243	5.668606	5.619823	8.426284	7.175965	7.957365	8.264162	8.509396	6.001708	6.395857	6.542293	6.842604	6.823345	6.90095	7.207032	8.191494	7.51478	7.422054
Smp_097710	14.486724	13.758214	14.143493	14.363386	13.708539	18.387999	18.100617	19.149577	17.105201	19.041414	6.679825	8.627284	10.052067	12.108749	11.351488	11.067949	15.258852	12.010639	8.939965	9.661194
Smp_097730	13.341202	12.806861	14.141813	12.534015	13.237074	13.092824	13.877765	14.014793	14.36335	14.573015	10.342822	10.151855	11.802634	12.749443	13.154675	13.267637	14.684194	14.133522	13.5504	12.626598
Smp_097740	49.790159	49.905355	51.666139	47.679876	47.454054	52.347858	51.881106	45.069468	43.186032	43.196402	33.995493	33.059773	45.739191	42.338122	40.623526	36.169491	44.615843	38.781114	32.509872	37.074722
